source_question_no,source_unit_name,source_subunit_name,problem_pdf_page,engine_unit_id,matched_problem_type_id,matched_problem_type_name,item_difficulty,mapping_status,review_status,variant_id,diversity_weight
497,등차수열과 등비수열,등비중항,27,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT379,등비중항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT379___BASIC_CONCEPT_FORM,0.7
498,등차수열과 등비수열,등비중항,27,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT379,등비중항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT379___BASIC_CONCEPT_FORM,0.7
499,등차수열과 등비수열,등비중항,27,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT380,등비중항 - 공비 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT380___CONDITION_APPLICATION_FORM,1.0
500,등차수열과 등비수열,등비중항,28,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT380,등비중항 - 공비 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT380___CONDITION_APPLICATION_FORM,1.0
501,등차수열과 등비수열,등비중항,28,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT380,등비중항 - 공비 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT380___CONDITION_APPLICATION_FORM,1.0
502,등차수열과 등비수열,등비중항,28,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT380,등비중항 - 공비 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT380___CONDITION_APPLICATION_FORM,0.7
503,등차수열과 등비수열,등비중항,29,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT380,등비중항 - 공비 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT380___CONDITION_APPLICATION_FORM,0.7
504,등차수열과 등비수열,등비중항,29,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT381,등비중항 - 공비 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT381___MIXED_REVIEW_FORM,1.0
505,등차수열과 등비수열,등비중항,29,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT381,등비중항 - 공비 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT381___MIXED_REVIEW_FORM,1.0
506,등차수열과 등비수열,등비중항,30,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT381,등비중항 - 공비 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT381___MIXED_REVIEW_FORM,1.0
507,등차수열과 등비수열,등비중항,30,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT381,등비중항 - 공비 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT381___MIXED_REVIEW_FORM,0.7
508,등차수열과 등비수열,등비중항,30,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT381,등비중항 - 공비 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT381___MIXED_REVIEW_FORM,0.7
509,등차수열과 등비수열,등비수열의 합,31,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT451,등비수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT451___BASIC_CONCEPT_FORM,1.0
510,등차수열과 등비수열,등비수열의 합,31,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT451,등비수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT451___BASIC_CONCEPT_FORM,1.0
511,등차수열과 등비수열,등비수열의 합,31,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT451,등비수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT451___BASIC_CONCEPT_FORM,1.0
512,등차수열과 등비수열,등비수열의 합,32,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT451,등비수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT451___BASIC_CONCEPT_FORM,0.7
513,등차수열과 등비수열,등비수열의 합,32,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT451,등비수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT451___BASIC_CONCEPT_FORM,0.7
514,등차수열과 등비수열,등비수열의 합,32,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT452,등비수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT452___CONDITION_APPLICATION_FORM,1.0
515,등차수열과 등비수열,등비수열의 합,33,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT452,등비수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT452___CONDITION_APPLICATION_FORM,1.0
516,등차수열과 등비수열,등비수열의 합,33,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT452,등비수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT452___CONDITION_APPLICATION_FORM,1.0
517,등차수열과 등비수열,등비수열의 합,33,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT452,등비수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT452___CONDITION_APPLICATION_FORM,0.7
518,등차수열과 등비수열,등비수열의 합,34,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT452,등비수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT452___CONDITION_APPLICATION_FORM,0.7
519,등차수열과 등비수열,등비수열의 합,34,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT453,등비수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT453___MIXED_REVIEW_FORM,1.0
520,등차수열과 등비수열,등비수열의 합,34,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT453,등비수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT453___MIXED_REVIEW_FORM,1.0
521,등차수열과 등비수열,등비수열의 합,35,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT453,등비수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT453___MIXED_REVIEW_FORM,1.0
522,등차수열과 등비수열,등비수열의 합,35,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT453,등비수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT453___MIXED_REVIEW_FORM,0.7
523,등차수열과 등비수열,등비수열의 합,35,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT453,등비수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT453___MIXED_REVIEW_FORM,0.7
524,수열의 합,시그마의 성질,2,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,1.0
525,수열의 합,시그마의 성질,2,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,1.0
526,수열의 합,시그마의 성질,2,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,1.0
527,수열의 합,시그마의 성질,3,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,1.0
528,수열의 합,시그마의 성질,3,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,1.0
529,수열의 합,시그마의 성질,3,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,1.0
530,수열의 합,시그마의 성질,4,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT615,합의 기호 Σ - 시그마 뜻 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT615___MIXED_REVIEW_FORM,1.0
531,수열의 합,시그마의 성질,4,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT615,합의 기호 Σ - 시그마 뜻 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT615___MIXED_REVIEW_FORM,1.0
532,수열의 합,시그마의 성질,4,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT615,합의 기호 Σ - 시그마 뜻 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT615___MIXED_REVIEW_FORM,1.0
533,수열의 합,시그마의 성질,5,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT615,합의 기호 Σ - 시그마 뜻 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT615___MIXED_REVIEW_FORM,0.7
534,수열의 합,자연수 거듭제곱의 합,5,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT670,자연수의 거듭제곱의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT670___BASIC_CONCEPT_FORM,1.0
535,수열의 합,자연수 거듭제곱의 합,6,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT670,자연수의 거듭제곱의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT670___BASIC_CONCEPT_FORM,1.0
536,수열의 합,자연수 거듭제곱의 합,6,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT670,자연수의 거듭제곱의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT670___BASIC_CONCEPT_FORM,1.0
537,수열의 합,자연수 거듭제곱의 합,6,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT671,자연수의 거듭제곱의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT671___CONDITION_APPLICATION_FORM,1.0
538,수열의 합,자연수 거듭제곱의 합,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT671,자연수의 거듭제곱의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT671___CONDITION_APPLICATION_FORM,1.0
539,수열의 합,자연수 거듭제곱의 합,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT671,자연수의 거듭제곱의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT671___CONDITION_APPLICATION_FORM,1.0
540,수열의 합,자연수 거듭제곱의 합,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT672,자연수의 거듭제곱의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT672___MIXED_REVIEW_FORM,1.0
541,수열의 합,자연수 거듭제곱의 합,8,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT672,자연수의 거듭제곱의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT672___MIXED_REVIEW_FORM,1.0
542,수열의 합,자연수 거듭제곱의 합,8,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT672,자연수의 거듭제곱의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT672___MIXED_REVIEW_FORM,1.0
543,수열의 합,자연수 거듭제곱의 합,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT672,자연수의 거듭제곱의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT672___MIXED_REVIEW_FORM,0.7
544,수열의 합,소거를 이용한 수열의 합,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT676,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT676___BASIC_CONCEPT_FORM,1.0
545,수열의 합,소거를 이용한 수열의 합,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT676,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT676___BASIC_CONCEPT_FORM,1.0
546,수열의 합,소거를 이용한 수열의 합,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT676,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT676___BASIC_CONCEPT_FORM,1.0
547,수열의 합,소거를 이용한 수열의 합,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT677,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT677___CONDITION_APPLICATION_FORM,1.0
548,수열의 합,소거를 이용한 수열의 합,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT677,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT677___CONDITION_APPLICATION_FORM,1.0
549,수열의 합,소거를 이용한 수열의 합,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT677,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT677___CONDITION_APPLICATION_FORM,1.0
550,수열의 합,소거를 이용한 수열의 합,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT678,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT678___MIXED_REVIEW_FORM,1.0
551,수열의 합,소거를 이용한 수열의 합,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT678,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT678___MIXED_REVIEW_FORM,1.0
552,수열의 합,소거를 이용한 수열의 합,12,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT678,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT678___MIXED_REVIEW_FORM,1.0
553,수열의 합,소거를 이용한 수열의 합,12,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT678,자연수의 거듭제곱의 합 - 부분분수·소거 구조 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT678___MIXED_REVIEW_FORM,0.7
554,수열의 합,유리식 형태의 수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT739,분수의 꼴인 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT739___BASIC_CONCEPT_FORM,1.0
555,수열의 합,유리식 형태의 수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT739,분수의 꼴인 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT739___BASIC_CONCEPT_FORM,1.0
556,수열의 합,유리식 형태의 수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT739,분수의 꼴인 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT739___BASIC_CONCEPT_FORM,1.0
557,수열의 합,유리식 형태의 수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT740,분수의 꼴인 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT740___CONDITION_APPLICATION_FORM,1.0
558,수열의 합,유리식 형태의 수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT740,분수의 꼴인 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT740___CONDITION_APPLICATION_FORM,1.0
559,수열의 합,유리식 형태의 수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT740,분수의 꼴인 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT740___CONDITION_APPLICATION_FORM,1.0
560,수열의 합,유리식 형태의 수열의 합,15,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT741,분수의 꼴인 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT741___MIXED_REVIEW_FORM,1.0
561,수열의 합,유리식 형태의 수열의 합,15,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT741,분수의 꼴인 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT741___MIXED_REVIEW_FORM,1.0
562,수열의 합,유리식 형태의 수열의 합,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT741,분수의 꼴인 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT741___MIXED_REVIEW_FORM,1.0
563,수열의 합,유리식 형태의 수열의 합,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT741,분수의 꼴인 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT741___MIXED_REVIEW_FORM,0.7
564,수열의 합,무리식 형태의 수열의 합,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT772,근호가 포함된 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT772___BASIC_CONCEPT_FORM,1.0
565,수열의 합,무리식 형태의 수열의 합,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT772,근호가 포함된 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT772___BASIC_CONCEPT_FORM,1.0
566,수열의 합,무리식 형태의 수열의 합,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT772,근호가 포함된 수열의 합 - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT772___BASIC_CONCEPT_FORM,1.0
567,수열의 합,무리식 형태의 수열의 합,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT773,근호가 포함된 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT773___CONDITION_APPLICATION_FORM,1.0
568,수열의 합,무리식 형태의 수열의 합,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT773,근호가 포함된 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT773___CONDITION_APPLICATION_FORM,1.0
569,수열의 합,무리식 형태의 수열의 합,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT773,근호가 포함된 수열의 합 - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT773___CONDITION_APPLICATION_FORM,1.0
570,수열의 합,무리식 형태의 수열의 합,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT774,근호가 포함된 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT774___MIXED_REVIEW_FORM,1.0
571,수열의 합,무리식 형태의 수열의 합,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT774,근호가 포함된 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT774___MIXED_REVIEW_FORM,1.0
572,수열의 합,무리식 형태의 수열의 합,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT774,근호가 포함된 수열의 합 - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT774___MIXED_REVIEW_FORM,1.0
573,수열의 합,합과 일반항 사이의 관계,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT190,등차수열의 합(1) - 부분합 조건 해석 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT190___BASIC_CONCEPT_FORM,1.0
574,수열의 합,합과 일반항 사이의 관계,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT190,등차수열의 합(1) - 부분합 조건 해석 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT190___BASIC_CONCEPT_FORM,1.0
575,수열의 합,합과 일반항 사이의 관계,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT190,등차수열의 합(1) - 부분합 조건 해석 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT190___BASIC_CONCEPT_FORM,1.0
576,수열의 합,합과 일반항 사이의 관계,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT191,등차수열의 합(1) - 부분합 조건 해석 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT191___CONDITION_APPLICATION_FORM,1.0
577,수열의 합,합과 일반항 사이의 관계,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT191,등차수열의 합(1) - 부분합 조건 해석 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT191___CONDITION_APPLICATION_FORM,1.0
578,수열의 합,합과 일반항 사이의 관계,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT191,등차수열의 합(1) - 부분합 조건 해석 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT191___CONDITION_APPLICATION_FORM,1.0
579,수열의 합,합과 일반항 사이의 관계,22,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT192,등차수열의 합(1) - 부분합 조건 해석 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT192___MIXED_REVIEW_FORM,1.0
580,수열의 합,합과 일반항 사이의 관계,22,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT192,등차수열의 합(1) - 부분합 조건 해석 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT192___MIXED_REVIEW_FORM,1.0
581,수열의 합,합과 일반항 사이의 관계,23,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT192,등차수열의 합(1) - 부분합 조건 해석 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT192___MIXED_REVIEW_FORM,1.0
582,수열의 합,시그마 성질을 이용하는 수열의 합,23,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,0.7
583,수열의 합,시그마 성질을 이용하는 수열의 합,23,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,0.7
584,수열의 합,시그마 성질을 이용하는 수열의 합,24,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT613,합의 기호 Σ - 시그마 뜻 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT613___BASIC_CONCEPT_FORM,0.7
585,수열의 합,시그마 성질을 이용하는 수열의 합,24,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,0.7
586,수열의 합,시그마 성질을 이용하는 수열의 합,24,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,0.7
587,수열의 합,시그마 성질을 이용하는 수열의 합,25,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT614,합의 기호 Σ - 시그마 뜻 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT614___CONDITION_APPLICATION_FORM,0.7
588,수열의 합,시그마 성질을 이용하는 수열의 합,25,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT615,합의 기호 Σ - 시그마 뜻 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT615___MIXED_REVIEW_FORM,0.7
